,id,contract_start,age,applicant_gender,applicant_maritalstatus,applicant_education,dependants,job,town,default
6358,6359,2018-11-07,47.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Sauðárkrókur,0
6359,6360,2018-11-07,41.0,MALE,DIVORCED,SECONDARY,1,EMPLOYEE,Mosfellsbær,0
6360,6361,2018-11-07,41.0,MALE,DIVORCED,SECONDARY,1,EMPLOYEE,Álftanes,0
6361,6362,2018-11-07,65.0,FEMALE,MARRIED,BASIC,0,EMPLOYEE,Mosfellsbær,0
6362,6363,2018-11-07,37.0,FEMALE,MARRIED,HIGHER_PHD,2,EMPLOYEE,Reykjavík,0
6363,6364,2018-11-07,37.0,FEMALE,MARRIED,HIGHER_PHD,0,EMPLOYEE,Akranes,0
6364,6365,2018-11-07,37.0,FEMALE,MARRIED,HIGHER_PHD,3,EMPLOYEE,Álftanes,0
6365,6366,2018-11-07,57.0,FEMALE,MARRIED,SECONDARY,0,EMPLOYEE,Kópavogur,0
6366,6367,2018-11-07,57.0,FEMALE,MARRIED,SECONDARY,0,EMPLOYEE,Akureyri,0
6367,6368,2018-11-12,68.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
6368,6369,2018-11-07,42.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Mosfellsbær,0
6369,6370,2018-11-07,56.0,MALE,COHABITING,BASIC,3,UNEMPLOYED,Reykjavík,0
6370,6371,2018-11-07,37.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
6371,6372,2018-11-07,69.0,MALE,DIVORCED,BASIC,4,UNEMPLOYED,Reykjavík,0
6372,6373,2018-11-13,28.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Álftanes,0
6373,6374,2018-11-07,46.0,FEMALE,MARRIED,HIGHER_BA,2,PENSIONER,Reykjavík,0
6374,6375,2018-11-08,32.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Mosfellsbær,0
6375,6376,2018-11-08,32.0,FEMALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
6376,6377,2018-11-08,38.0,FEMALE,SINGLE,HIGHER_MA,1,EMPLOYEE,Mosfellsbær,0
6377,6378,2018-11-08,38.0,FEMALE,SINGLE,HIGHER_MA,3,EMPLOYEE,Reykjavík,0
6378,6379,2018-11-08,50.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
6379,6380,2018-11-12,46.0,FEMALE,MARRIED,SECONDARY,2,EMPLOYEE,Reykjavík,0
6380,6381,2018-11-13,29.0,MALE,COHABITING,BASIC,2,PENSIONER,Reykjavík,0
6381,6382,2018-11-13,29.0,MALE,COHABITING,BASIC,1,PENSIONER,Sauðárkrókur,0
6382,6383,2018-11-08,35.0,MALE,MARRIED,SECONDARY,0,ENTREPRENEUR,Reykjavík,0
6383,6384,2018-11-08,42.0,MALE,SINGLE,SECONDARY_SPECIALISED,5,PENSIONER,Reykjavík,1
6384,6385,2018-11-08,34.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
6385,6386,2018-11-09,61.0,MALE,MARRIED,SECONDARY,5,UNEMPLOYED,Reykjavík,0
6386,6387,2018-11-09,61.0,MALE,MARRIED,SECONDARY,1,UNEMPLOYED,Kópavogur,0
6387,6388,2018-11-08,35.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,PENSIONER,Reykjavík,0
6388,6389,2018-11-08,37.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,UNEMPLOYED,Reykjavík,0
6389,6390,2018-11-08,46.0,FEMALE,COHABITING,BASIC,1,STUDENT,Reykjavík,0
6390,6391,2018-11-12,50.0,FEMALE,MARRIED,SECONDARY,4,PENSIONER,Akranes,0
6391,6392,2018-11-12,50.0,FEMALE,MARRIED,SECONDARY,2,PENSIONER,Seltjarnarnes,0
6392,6393,2018-11-07,52.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,4,UNEMPLOYED,Hafnarfjörður,1
6393,6394,2018-11-08,39.0,FEMALE,DIVORCED,HIGHER_PHD,0,EMPLOYEE,Reykjavík,0
6394,6395,2018-11-07,59.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,PENSIONER,Mosfellsbær,0
6395,6396,2018-11-09,26.0,MALE,COHABITING,SECONDARY_SPECIALISED,2,ENTREPRENEUR,Mosfellsbær,0
6396,6397,2018-11-19,29.0,FEMALE,COHABITING,SECONDARY,3,EMPLOYEE,Ísafjörður,0
6397,6398,2018-11-09,39.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,PENSIONER,Reykjavík,0
6398,6399,2018-11-08,49.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
6399,6400,2018-11-08,38.0,MALE,DIVORCED,SECONDARY,0,EMPLOYEE,Reykjavík,0
6400,6401,2018-11-08,47.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Vestmannaeyjar,0
6401,6402,2018-11-08,47.0,MALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
6402,6403,2018-11-08,47.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Grindavík,0
6403,6404,2018-11-09,29.0,FEMALE,MARRIED,SECONDARY,4,PENSIONER,Reykjavík,1
6404,6405,2018-11-08,57.0,FEMALE,DIVORCED,SECONDARY,4,EMPLOYEE,Reykjavík,0
6405,6406,2018-11-08,59.0,FEMALE,DIVORCED,BASIC,1,EMPLOYEE,Reykjavík,0
6406,6407,2018-11-08,38.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
6407,6408,2018-11-08,35.0,FEMALE,COHABITING,HIGHER_BA,1,EMPLOYEE,Reykjavík,0
6408,6409,2018-11-08,46.0,MALE,COHABITING,BASIC,2,EMPLOYEE,Reykjavík,0
6409,6410,2018-11-08,54.0,FEMALE,MARRIED,HIGHER_MA,1,PENSIONER,Akranes,0
6410,6411,2018-11-08,54.0,FEMALE,MARRIED,HIGHER_MA,0,PENSIONER,Reykjavík,0
6411,6412,2018-11-13,47.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
6412,6413,2018-11-09,53.0,FEMALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Selfoss,0
6413,6414,2018-11-09,53.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Hafnarfjörður,0
6414,6415,2018-11-09,53.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Álftanes,0
6415,6416,2018-11-09,34.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
6416,6417,2018-11-09,34.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
6417,6418,2018-11-09,32.0,FEMALE,COHABITING,SECONDARY,3,EMPLOYEE,Reykjavík,0
6418,6419,2018-11-08,47.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
6419,6420,2018-11-08,49.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
6420,6421,2018-11-09,37.0,MALE,COHABITING,SECONDARY_SPECIALISED,2,EMPLOYEE,Kópavogur,0
6421,6422,2018-11-09,53.0,MALE,MARRIED,HIGHER_PHD,1,ENTREPRENEUR,Vestmannaeyjar,0
6422,6423,2018-11-09,53.0,MALE,MARRIED,HIGHER_PHD,1,ENTREPRENEUR,Reykjavík,0
6423,6424,2018-11-09,67.0,MALE,DIVORCED,BASIC,1,EMPLOYEE,Reykjavík,0
6424,6425,2018-11-09,22.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Hafnarfjörður,1
6425,6426,2018-11-09,22.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,2,EMPLOYEE,Álftanes,1
6426,6427,2018-11-09,43.0,FEMALE,MARRIED,BASIC,0,EMPLOYEE,Selfoss,0
6427,6428,2018-11-09,43.0,FEMALE,MARRIED,BASIC,3,EMPLOYEE,Reykjavík,0
6428,6429,2018-11-09,43.0,MALE,MARRIED,SECONDARY,0,EMPLOYEE,Sauðárkrókur,0
6429,6430,2018-11-14,27.0,MALE,SINGLE,SECONDARY_SPECIALISED,1,EMPLOYEE,Hafnarfjörður,0
6430,6431,2018-11-14,27.0,MALE,SINGLE,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
6431,6432,2018-11-09,62.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,4,PENSIONER,Selfoss,0
6432,6433,2018-11-09,49.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
6433,6434,2018-11-09,30.0,MALE,MARRIED,SECONDARY_SPECIALISED,4,PENSIONER,Reykjavík,1
6434,6435,2018-11-09,51.0,MALE,MARRIED,HIGHER_PHD,0,EMPLOYEE,Reykjavík,0
6435,6436,2018-11-09,51.0,MALE,MARRIED,HIGHER_PHD,0,EMPLOYEE,Kópavogur,0
6436,6437,2018-11-09,33.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,1
6437,6438,2018-11-09,33.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,1,EMPLOYEE,Akureyri,1
6438,6439,2018-11-09,43.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
6439,6440,2018-11-09,43.0,MALE,COHABITING,SECONDARY,0,UNEMPLOYED,Reykjavík,0
6440,6441,2018-11-09,58.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
6441,6442,2018-11-09,71.0,FEMALE,COHABITING,HIGHER_MA,1,UNEMPLOYED,Reykjavík,0
6442,6443,2018-11-09,28.0,MALE,SINGLE,BASIC,1,ENTREPRENEUR,Reykjavík,0
6443,6444,2018-11-12,52.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,5,UNEMPLOYED,Hafnarfjörður,1
6444,6445,2018-11-12,57.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Akranes,0
6445,6446,2018-11-12,40.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,2,ENTREPRENEUR,Reykjavík,0
6446,6447,2018-11-12,40.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Akranes,0
6447,6448,2018-11-13,37.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
6448,6449,2018-11-15,57.0,MALE,DIVORCED,SECONDARY,1,PENSIONER,Hafnarfjörður,0
6449,6450,2018-11-12,44.0,MALE,MARRIED,SECONDARY_SPECIALISED,2,PENSIONER,Reykjavík,0
6450,6451,2018-11-12,44.0,MALE,MARRIED,SECONDARY_SPECIALISED,3,PENSIONER,Kópavogur,0
6451,6452,2018-11-12,44.0,MALE,MARRIED,SECONDARY_SPECIALISED,5,PENSIONER,Hafnarfjörður,0
6452,6453,2018-11-12,44.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,PENSIONER,Sauðárkrókur,0
6453,6454,2018-11-09,22.0,MALE,COHABITING,SECONDARY,0,PENSIONER,Kópavogur,0
6454,6455,2018-11-12,22.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,0,PENSIONER,Reykjavík,0
6455,6456,2018-11-12,59.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,UNEMPLOYED,Reykjavík,0
6456,6457,2018-11-12,39.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,PENSIONER,Reykjavík,0
6457,6458,2018-11-12,52.0,MALE,DIVORCED,SECONDARY,1,EMPLOYEE,Reykjavík,0
6458,6459,2018-11-12,52.0,MALE,DIVORCED,SECONDARY,4,EMPLOYEE,Hafnarfjörður,0
6459,6460,2018-11-14,39.0,MALE,COHABITING,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
6460,6461,2018-11-12,34.0,MALE,COHABITING,BASIC,2,EMPLOYEE,Kópavogur,0
6461,6462,2018-11-12,39.0,FEMALE,MARRIED,BASIC,0,EMPLOYEE,Kópavogur,1
6462,6463,2018-11-12,39.0,FEMALE,MARRIED,BASIC,1,EMPLOYEE,Akureyri,1
6463,6464,2018-11-12,55.0,MALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
6464,6465,2018-11-29,41.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
6465,6466,2018-11-13,36.0,FEMALE,COHABITING,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
6466,6467,2018-11-12,54.0,MALE,SINGLE,BASIC,0,EMPLOYEE,Reykjavík,0
6467,6468,2018-11-13,39.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
6468,6469,2018-11-12,50.0,FEMALE,COHABITING,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
6469,6470,2018-11-13,39.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
6470,6471,2018-11-12,36.0,FEMALE,MARRIED,HIGHER_BA,0,UNEMPLOYED,Álftanes,0
6471,6472,2018-11-12,36.0,FEMALE,MARRIED,HIGHER_BA,0,UNEMPLOYED,Vestmannaeyjar,0
6472,6473,2018-11-12,49.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
6473,6474,2018-11-12,24.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,4,ENTREPRENEUR,Kópavogur,0
6474,6475,2018-11-20,61.0,FEMALE,MARRIED,HIGHER_MA,3,UNEMPLOYED,Reykjavík,0
6475,6476,2018-11-12,37.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Mosfellsbær,0
6476,6477,2018-11-12,37.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
6477,6478,2018-11-16,36.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
6478,6479,2018-11-12,54.0,FEMALE,MARRIED,SECONDARY,1,EMPLOYEE,Hafnarfjörður,0
6479,6480,2018-11-12,37.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Seltjarnarnes,0
6480,6481,2018-11-13,25.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Selfoss,0
6481,6482,2018-11-13,25.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
6482,6483,2018-11-13,24.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,PENSIONER,Akureyri,0
6483,6484,2018-11-13,24.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,PENSIONER,Mosfellsbær,0
6484,6485,2018-11-14,52.0,FEMALE,MARRIED,SECONDARY,0,PENSIONER,Reykjavík,0
6485,6486,2018-11-13,56.0,MALE,MARRIED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
6486,6487,2018-11-12,40.0,FEMALE,MARRIED,HIGHER_MA,0,PENSIONER,Akranes,0
6487,6488,2018-11-12,41.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Ísafjörður,0
6488,6489,2018-11-12,41.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Grindavík,0
6489,6490,2018-11-12,41.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
6490,6491,2018-11-14,43.0,FEMALE,MARRIED,HIGHER_MA,3,PENSIONER,Akureyri,0
6491,6492,2018-11-14,43.0,FEMALE,MARRIED,HIGHER_MA,0,PENSIONER,Reykjavík,0
6492,6493,2018-11-13,35.0,FEMALE,COHABITING,SECONDARY,0,EMPLOYEE,Reykjavík,0
6493,6494,2018-11-12,52.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,1,PENSIONER,Reykjavík,0
6494,6495,2018-11-15,43.0,MALE,MARRIED,HIGHER_MA,4,EMPLOYEE,Reykjavík,0
6495,6496,2018-11-12,57.0,FEMALE,WIDOW,SECONDARY,1,UNEMPLOYED,Ísafjörður,0
6496,6497,2018-11-12,62.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
6497,6498,2018-11-28,44.0,MALE,MARRIED,SECONDARY,0,EMPLOYEE,Grindavík,0
6498,6499,2018-11-28,44.0,MALE,MARRIED,SECONDARY,1,EMPLOYEE,Álftanes,0
6499,6500,2018-11-28,44.0,MALE,MARRIED,SECONDARY,1,EMPLOYEE,Selfoss,0
6500,6501,2018-11-12,28.0,FEMALE,COHABITING,SECONDARY,0,EMPLOYEE,Selfoss,0
6501,6502,2018-11-12,28.0,FEMALE,COHABITING,SECONDARY,1,EMPLOYEE,Grindavík,0
6502,6503,2018-11-15,35.0,MALE,COHABITING,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
6503,6504,2018-11-15,35.0,MALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Álftanes,0
6504,6505,2018-11-13,56.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Grindavík,0
6505,6506,2018-11-13,56.0,MALE,MARRIED,HIGHER_BA,2,EMPLOYEE,Reykjavík,0
6506,6507,2018-11-13,56.0,MALE,MARRIED,HIGHER_BA,1,EMPLOYEE,Selfoss,0
6507,6508,2018-11-12,28.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Hafnarfjörður,0
6508,6509,2018-11-12,38.0,FEMALE,MARRIED,SECONDARY,4,EMPLOYEE,Reykjavík,0
6509,6510,2018-11-12,34.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,EMPLOYEE,Grindavík,0
6510,6511,2018-11-12,60.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,PENSIONER,Reykjavík,0
6511,6512,2018-11-12,37.0,MALE,MARRIED,HIGHER_BA,2,PENSIONER,Reykjavík,0
6512,6513,2018-11-14,56.0,MALE,MARRIED,SECONDARY,0,ENTREPRENEUR,Kópavogur,0
6513,6514,2018-11-12,50.0,FEMALE,MARRIED,BASIC,1,PENSIONER,Reykjavík,0
6514,6515,2018-11-19,56.0,FEMALE,SINGLE,SECONDARY,3,STUDENT,Álftanes,0
6515,6516,2018-11-20,52.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,UNEMPLOYED,Reykjavík,0
6516,6517,2018-11-20,52.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,UNEMPLOYED,Akureyri,0
6517,6518,2018-11-13,51.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,0,EMPLOYEE,Mosfellsbær,0
6518,6519,2018-11-13,51.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
6519,6520,2018-11-13,51.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Álftanes,0
6520,6521,2018-11-13,40.0,MALE,COHABITING,HIGHER_BA,2,EMPLOYEE,Reykjavík,0
6521,6522,2018-11-13,40.0,MALE,COHABITING,HIGHER_BA,0,EMPLOYEE,Hafnarfjörður,0
6522,6523,2018-11-13,39.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Reykjavík,0
6523,6524,2018-11-15,70.0,MALE,MARRIED,BASIC,0,EMPLOYEE,Reykjavík,0
6524,6525,2018-11-13,23.0,MALE,COHABITING,SECONDARY,1,PENSIONER,Reykjavík,0
6525,6526,2018-11-13,64.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
6526,6527,2018-11-13,55.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
6527,6528,2018-11-14,22.0,FEMALE,SINGLE,SECONDARY,1,PENSIONER,Kópavogur,0
6528,6529,2018-11-22,58.0,FEMALE,DIVORCED,HIGHER_MA,1,EMPLOYEE,Hafnarfjörður,0
6529,6530,2018-11-13,37.0,MALE,MARRIED,BASIC,1,PENSIONER,Álftanes,0
6530,6531,2018-11-13,43.0,MALE,MARRIED,HIGHER_MA,3,EMPLOYEE,Reykjavík,0
6531,6532,2018-11-13,41.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,4,PENSIONER,Reykjavík,0
6532,6533,2018-11-13,60.0,MALE,MARRIED,BASIC,0,EMPLOYEE,Reykjavík,0
6533,6534,2018-11-14,39.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,1,ENTREPRENEUR,Reykjavík,0
6534,6535,2018-11-13,47.0,FEMALE,MARRIED,HIGHER_BA,2,EMPLOYEE,Selfoss,0
6535,6536,2018-11-13,47.0,FEMALE,MARRIED,HIGHER_BA,2,EMPLOYEE,Reykjavík,0
6536,6537,2018-11-13,31.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Akranes,0
6537,6538,2018-11-13,31.0,MALE,SINGLE,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
6538,6539,2018-11-14,29.0,MALE,COHABITING,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
6539,6540,2018-11-14,53.0,MALE,COHABITING,SECONDARY_SPECIALISED,3,PENSIONER,Reykjavík,0
6540,6541,2018-11-14,53.0,MALE,COHABITING,SECONDARY_SPECIALISED,3,PENSIONER,Akranes,0
6541,6542,2018-11-15,42.0,FEMALE,COHABITING,SECONDARY,4,EMPLOYEE,Mosfellsbær,0
6542,6543,2018-11-15,42.0,FEMALE,COHABITING,SECONDARY,1,EMPLOYEE,Reykjavík,0
6543,6544,2018-11-14,57.0,MALE,MARRIED,BASIC,0,EMPLOYEE,Garðabær,0
6544,6545,2018-11-14,37.0,MALE,MARRIED,SECONDARY_SPECIALISED,1,EMPLOYEE,Reykjavík,0
6545,6546,2018-11-14,65.0,FEMALE,MARRIED,SECONDARY,0,PENSIONER,Akranes,0
6546,6547,2018-11-14,65.0,FEMALE,MARRIED,SECONDARY,0,PENSIONER,Kópavogur,0
6547,6548,2018-11-14,59.0,MALE,MARRIED,SECONDARY,3,ENTREPRENEUR,Mosfellsbær,0
6548,6549,2018-11-14,38.0,MALE,DIVORCED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
6549,6550,2018-11-14,29.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
6550,6551,2018-11-21,60.0,FEMALE,COHABITING,SECONDARY,3,EMPLOYEE,Reykjavík,0
6551,6552,2018-11-15,58.0,FEMALE,COHABITING,SECONDARY,1,EMPLOYEE,Kópavogur,0
6552,6553,2018-11-14,46.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Reykjavík,0
6553,6554,2018-11-14,46.0,MALE,MARRIED,HIGHER_MA,0,EMPLOYEE,Garðabær,0
6554,6555,2018-11-14,30.0,FEMALE,COHABITING,SECONDARY,4,PENSIONER,Reykjavík,0
6555,6556,2018-11-14,22.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,ENTREPRENEUR,Vestmannaeyjar,0
6556,6557,2018-11-14,41.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,PENSIONER,Reykjavík,0
6557,6558,2018-11-14,41.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,3,PENSIONER,Álftanes,0
6558,6559,2018-11-14,41.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,0,PENSIONER,Mosfellsbær,0
6559,6560,2018-11-14,51.0,MALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Reykjavík,0
6560,6561,2018-11-14,50.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,2,EMPLOYEE,Álftanes,0
6561,6562,2018-11-14,30.0,FEMALE,COHABITING,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
6562,6563,2018-11-14,29.0,MALE,MARRIED,SECONDARY_SPECIALISED,0,PENSIONER,Reykjavík,0
6563,6564,2018-11-14,39.0,MALE,MARRIED,BASIC,1,EMPLOYEE,Reykjavík,0
6564,6565,2018-11-14,50.0,MALE,MARRIED,BASIC,4,EMPLOYEE,Reykjavík,0
6565,6566,2018-11-14,38.0,MALE,COHABITING,SECONDARY,5,EMPLOYEE,Hafnarfjörður,0
6566,6567,2018-11-19,35.0,FEMALE,MARRIED,HIGHER_BA,5,EMPLOYEE,Reykjavík,0
6567,6568,2018-11-14,41.0,MALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Kópavogur,0
6568,6569,2018-11-14,28.0,MALE,MARRIED,SECONDARY,1,ENTREPRENEUR,Reykjavík,0
6569,6570,2018-11-14,57.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,1,EMPLOYEE,Akureyri,0
6570,6571,2018-11-14,50.0,FEMALE,SINGLE,SECONDARY_SPECIALISED,3,EMPLOYEE,Reykjavík,0
6571,6572,2018-11-15,51.0,FEMALE,DIVORCED,SECONDARY,0,EMPLOYEE,Kópavogur,0
6572,6573,2018-11-15,51.0,FEMALE,DIVORCED,SECONDARY,4,EMPLOYEE,Reykjavík,0
6573,6574,2018-11-14,42.0,FEMALE,DIVORCED,SECONDARY,1,EMPLOYEE,Reykjavík,0
6574,6575,2018-11-14,35.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,2,EMPLOYEE,Reykjavík,0
6575,6576,2018-11-15,25.0,FEMALE,MARRIED,HIGHER_BA,0,EMPLOYEE,Hafnarfjörður,0
6576,6577,2018-11-15,42.0,FEMALE,MARRIED,BASIC,3,PENSIONER,Reykjavík,0
6577,6578,2018-11-15,53.0,MALE,DIVORCED,HIGHER_MA,1,EMPLOYEE,Reykjavík,0
6578,6579,2018-11-16,52.0,MALE,MARRIED,HIGHER_BA,3,ENTREPRENEUR,Seltjarnarnes,0
6579,6580,2018-11-15,51.0,FEMALE,MARRIED,SECONDARY,0,STUDENT,Hafnarfjörður,0
6580,6581,2018-11-15,38.0,FEMALE,DIVORCED,HIGHER_MA,3,EMPLOYEE,Álftanes,0
6581,6582,2018-11-15,38.0,FEMALE,DIVORCED,HIGHER_MA,2,EMPLOYEE,Reykjavík,0
6582,6583,2018-11-15,58.0,FEMALE,MARRIED,BASIC,1,EMPLOYEE,Álftanes,0
6583,6584,2018-11-15,58.0,FEMALE,MARRIED,BASIC,1,EMPLOYEE,Reykjavík,0
6584,6585,2018-11-15,34.0,MALE,MARRIED,HIGHER_BA,0,PENSIONER,Seltjarnarnes,0
6585,6586,2018-11-15,31.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,4,EMPLOYEE,Reykjavík,0
6586,6587,2018-11-16,55.0,FEMALE,DIVORCED,HIGHER_BA,0,EMPLOYEE,Kópavogur,0
6587,6588,2018-11-16,55.0,FEMALE,DIVORCED,HIGHER_BA,5,EMPLOYEE,Reykjavík,0
6588,6589,2018-11-15,49.0,FEMALE,DIVORCED,SECONDARY_SPECIALISED,0,EMPLOYEE,Reykjavík,0
6589,6590,2018-11-15,34.0,FEMALE,MARRIED,HIGHER_MA,2,EMPLOYEE,Reykjavík,0
6590,6591,2018-11-15,50.0,MALE,MARRIED,SECONDARY,3,EMPLOYEE,Reykjavík,0
6591,6592,2018-11-15,44.0,FEMALE,MARRIED,SECONDARY_SPECIALISED,5,EMPLOYEE,Reykjavík,0
6592,6593,2018-11-15,57.0,FEMALE,DIVORCED,BASIC,0,EMPLOYEE,Akureyri,0
6593,6594,2018-12-03,37.0,FEMALE,COHABITING,HIGHER_MA,5,EMPLOYEE,Reykjavík,0
6594,6595,2018-12-03,37.0,FEMALE,COHABITING,HIGHER_MA,3,EMPLOYEE,Ísafjörður,0
